x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,p1,p2
0.802351808513781,0.9851071767865491,0.8430718755495747,0.9886134372377036,0.978477152344418,0.9896532722606552,0.9943662440611186,0.9111622691698468,0.9478222012917309,0.9522573955007387,0.9954925254102097,0.9281370957492792,0.9297732978827706,0.9673368418107525,0.9299438117328424,0.9770701030330019,0.9232929651743884,0.9873937029621804,0.9096792682384489,0.9919475351317705,0.9668337990888342,0.9469035849432689,0.9967563671422144,0.9613613884403953,0.999177321177941,0.9739936822756617,0.9757223580434798,0.9804897599694232,0.8966724842433967,0.9597228631755,0.863947008861248,0.417826775722132
0.69225709139232,0.8429379482492017,0.8478458738546001,0.8203003663955145,0.8618610524550206,0.8341174375690315,0.8718604660329716,0.8818463826105244,0.9480562914895461,0.8914440037806329,0.863635903905222,0.923635720018305,0.8522938926762134,0.9758263780333889,0.9440384561116539,0.869172157199653,0.8400514371317495,0.981555294724205,0.8584128310345145,0.8314461855776301,0.8630074000172999,0.8812767605329597,0.8162121569206461,0.8229716028744842,0.8709206527786734,0.8140155648748814,0.912962138333179,0.8407128402105981,0.8190662671969895,0.8078611841835766,0.8019100108702439,0.6304330388949693
0.5359361750150066,0.7748685666744327,0.7412084879219804,0.7498091620814615,0.7974008982926326,0.7892429794151603,0.851665084376321,0.8517163753035595,0.7020148045109124,0.849554215084406,0.7613780158785506,0.8189518221592222,0.7964757062035921,0.6971922478845292,0.8127961184376149,0.7185803385501777,0.7263002767521034,0.601748680176251,0.7543243602069305,0.7370608558684754,0.8248208133570543,0.6936539116026259,0.7073707703167348,0.773125639946317,0.7354186381273216,0.6858169221424834,0.7572918116673996,0.7465493131570275,0.7049904997676771,0.6571514722982424,0.6821053319364555,0.8589415732317333
0.823404748346693,0.951379514480566,0.868303363831351,0.9971780294405729,0.9576710789407737,0.9964595159911732,0.9859474280643209,0.9135542958951965,0.966436382711153,0.9850813195262961,0.997998117322165,0.9158282420847783,0.9292246204306076,0.966895678833943,0.9905958941654699,0.9981435214790684,0.9725270130837826,0.9894954966330974,0.9655539218727873,0.9892307147916056,0.9747654122622569,0.9431546239370754,0.9842851506953572,0.9619662320980686,0.9992632033084748,0.9613422791789208,0.9833427803010967,0.9629534468043716,0.8755771595547756,0.9514816385728767,0.8760879705136524,0.37468784256707865
0.09956198716245297,0.12573265266335154,0.2437310557376698,0.1730244083197262,0.1501350290354005,0.1995770531404735,0.15106663226195183,0.22275399767995657,0.16556494784552633,0.10039779450537271,0.19177105122299173,0.19639798610634138,0.1654653807002523,0.11765237813424112,0.07670631720748629,0.19235781413952818,0.32894773985499765,0.147152734080851,0.08983320166187674,0.11164251341518139,0.09643331653480144,0.2026015270242151,0.1836928023361229,0.14446412101844244,0.18889618028554123,0.26704533555850146,0.18965566663883374,0.17315311353150029,0.21879396578647411,0.177550249367965,0.1957338924147424,1.086259315964553
0.9422292193450564,0.9871830555859894,0.8718671329865118,0.9986791659477684,0.9743342403362636,0.9984709528507549,0.9863991372189733,0.9153043145917826,0.996403663603528,0.9799931634394703,0.9963365447888693,0.9483818924381726,0.982459106686341,0.9402471680007214,0.9957948944371249,0.9692931991525888,0.9935031647730725,0.9919667670634607,0.9024046835128062,0.9787554085286653,0.9820585316356306,0.9435228170914574,0.9773138186565772,0.9922085680397776,0.9980269798066961,0.9940149910332797,0.9499852732730014,0.9997349570276822,0.8861644011881423,0.9938053124857165,1.0006366577918095,0.17061153665915874
0.8274128085338962,0.9574347837451526,0.9265694279938311,0.9991575442867067,0.9648796092202011,0.9928902667471879,0.9977893836100826,0.9150610123524184,0.9506162999980579,0.9311754005186443,0.9992559164584064,0.9287583758457162,0.9277754844455746,0.9678655470110286,0.9940265509777564,0.94487953264671,0.9039259687922686,0.9918378021013095,0.9032431820797729,0.9743121839393108,0.9723448696026091,0.9469200937464385,0.9755860766730278,0.9640235475662524,0.9799029113728197,0.9732711710128664,0.9504208537126426,0.9492917972747924,0.8739796158122981,0.9910436178827783,0.8773569606307388,0.36533219637089265
0.4425161261289841,0.5519574471373059,0.6426513589329861,0.679129941096533,0.6935971526719187,0.6213114817557707,0.5730626677773718,0.5866379789200454,0.6578457877464106,0.6545299503410231,0.6058545274905927,0.6046916783130891,0.6437934528156681,0.6577240185627623,0.7023150584995665,0.729175586987576,0.7262130593904701,0.6046639703990027,0.5905310598963693,0.6515934941376188,0.7010837087852395,0.6300461019240694,0.6787257411198858,0.7183838123915869,0.6820978722836698,0.6286039828518594,0.5680719395449118,0.7247539237084056,0.5435987408550191,0.6712747548992536,0.5637667115439239,0.9254300635307369
0.6978096693968882,0.9309491078942611,0.842905463517832,0.9503851246804286,0.9983548909583319,0.9223713657184478,0.8577101211765931,0.8977957063560981,0.9004386178576522,0.8949827364524537,0.9031715707751955,0.8528032871118192,0.8646052982764009,0.9345750066874161,0.943237590234413,0.9185922673076852,0.8418605993881554,0.9571717986989948,0.8433764273864783,0.8284358183794425,0.8573262697898627,0.8988271976339863,0.9729223369127435,0.9343832862408163,0.9255261759958451,0.8218481982603945,0.9414708956691437,0.8893324991995475,0.9125683595999382,0.7983437918533419,0.8044535979768858,0.6197055938762035
0.9415992967117939,0.9963837090703601,0.8691120444098157,0.9897337326022447,0.9730255594706598,0.9980057938004303,0.9993052202353162,0.9119075085901863,0.9556428357832192,0.9851459569780622,0.97962504989756,0.9263778478214991,0.951923168837844,0.9715811850979887,0.9845903218686954,0.9749019885963994,0.8990343509971477,0.9923880102170675,0.9301644539692462,0.9749564050237288,0.972792929345648,0.9861294715579515,0.9739304745601407,0.9955270597317782,0.9721885405545464,0.9894411955207995,0.99838813948849,0.9909762630170381,0.9188854717256969,0.9783586548560306,1.0001374129582472,0.17192888067830858
0.6427901208589542,0.8530284212646333,0.8493515666078122,0.7905136304630243,0.798344588248877,0.8283331762807697,0.8483046319928845,0.8939004005162505,0.9332851827956956,0.8630605274131423,0.9021599742907542,0.8436466961058885,0.8119314087023222,0.9159375538748586,0.8306502422805808,0.8693105332314287,0.8957355081796465,0.8479319271359754,0.8897208043120307,0.8226246164530764,0.8696677357798429,0.8746360174577429,0.8660724666781228,0.8534917108124247,0.8585076652317262,0.7999461556125591,0.9261096901712795,0.9647822975817462,0.8417954541496814,0.8328924391303634,0.739469715689844,0.6835004553570212
0.7127917951472886,0.8980953377709,0.8600568626021192,0.9761941515429668,0.9516840990549295,0.9335599743635238,0.8881484580320258,0.9603632220720738,0.8752774283336916,0.9263775127393532,0.9099296791298251,0.86250524414607,0.9690651326748776,0.9390754225280221,0.9576953543155966,0.8642706860336287,0.8120906386885681,0.9407329625929334,0.9725248254438693,0.9149665518780585,0.9444551882725974,0.8988407199502334,0.9853662377218873,0.9659869661962119,0.9171118555857385,0.8579315197615449,0.9416131100338216,0.9098224819060997,0.8440904841309627,0.8726667041144138,0.81282008192275,0.5919561435461669
0.7568148838004544,0.9694283688718262,0.868873372002115,0.9684913152816391,0.9515553610849595,0.9486970026117103,0.9861937637583443,0.9146218617526849,0.9560330964135784,0.9096533147645006,0.9613070181531234,0.9517541462807474,0.8940104697660387,0.9445711129223032,0.9932297882066601,0.9222189771369637,0.9279483259491925,0.9623515612294288,0.9015038196668338,0.9169232163478643,0.9547587177438414,0.9458149300381561,0.8604765510753305,0.9967651586647829,0.9839356523953315,0.9948536083906868,0.9480458882382173,0.9732578448826948,0.8789492742854246,0.8901234507565453,0.8322791162076961,0.5026954640653465
0.436024695671068,0.5524558953128431,0.6358948378479882,0.7090074727005622,0.693290214637809,0.6363918179371146,0.5805588972709762,0.5776433372428105,0.6578552888298086,0.6544715096219577,0.6798266881450274,0.5806971830836241,0.6749129735253855,0.6537550552037547,0.702987660274386,0.721575620938181,0.7211266372822008,0.6061408401133644,0.583639421639683,0.6296125891581332,0.6301447125285158,0.6287396481687229,0.6838699377748957,0.7185350838636485,0.6706954375264839,0.6323277139030029,0.5680719395449118,0.7296834818382517,0.6054732575623293,0.6671749752161401,0.555463324762454,0.9293210938563384
0.8943725831197622,0.9962365760540416,0.9115102030905241,0.9987134230575592,0.9637611083033832,0.997159002937415,0.9882958560182454,0.9137964025645458,0.9870580385656355,0.9855720680021901,0.9767483444540933,0.951378445560717,0.9793435176307032,0.9767932918260301,0.9936497623392133,0.9646445873602673,0.9331083631992823,0.9936557163064875,0.8900786653541648,0.9834393606963273,0.9616383466370907,0.9896620376061752,0.9962827328411205,0.9989679299333654,0.9855642515338949,0.9952983798189409,0.9499834472428498,0.9976793295187377,0.8875276003588802,0.9913148907339209,0.9408340092790646,0.24655910872298648
0.806742224833055,0.9732601999492737,0.8562046644087292,0.9966529947586003,0.9451636817122447,0.9821380116828625,0.9858229410623087,0.9005722535787969,0.9482807492224268,0.945421317428172,0.9978736278561967,0.9256392847880937,0.9032597552629276,0.9734457156113834,0.9852052939719713,0.9649598334126609,0.961054445194502,0.9811872331727222,0.8957943457505302,0.909720840885113,0.9634823281879717,0.9494874083306126,0.9864996826790422,0.9695373555638034,0.9853468424586846,0.9802877319968056,0.9566000747133651,0.9533475101829857,0.8751613777673704,0.981324392594189,0.8680906570028589,0.41051541484121645
0.6031036944728133,0.8142812988806705,0.872145376982097,0.7503782263890524,0.8275777635745036,0.8447322887026738,0.8439005287144271,0.8375940769727239,0.7821900903786183,0.8555494155124918,0.7681050809170897,0.8244895933960195,0.8027309069139509,0.8353512143565116,0.8039767913030873,0.864566995982344,0.80992089969153,0.7961437923706265,0.7888799195602617,0.7774096948721037,0.7643178398511921,0.9273332396646043,0.7444147685580511,0.7766490429342123,0.7922179503587002,0.7222151166500088,0.8071008225436075,0.7902203961102685,0.7535087092811936,0.758398106878896,0.7039934433733217,0.737155682613752
0.9444672235128397,0.9767506591831246,0.8653293761409919,0.9974984267840756,0.9576710789407737,0.9962704752596179,0.9858724895045954,0.91359371311915,0.9654457076457494,0.9852973434023703,0.997998117322165,0.9549485826203896,0.9631301226379918,0.9708710050290048,0.9903187027179339,0.9877647806394376,0.9725131080242677,0.9894954966330974,0.9655539218727873,0.9911965183758777,0.9748487385596367,0.9431546239370754,0.9843074438765268,0.9955725425538465,0.9974101951679575,0.9642239062851345,0.9833427803010967,0.9772733671657642,0.8607481711268379,0.9510237069187043,1.004589504100229,0.168103944297337
0.7972613235575183,0.9883543685852751,0.9011572836964714,0.9984878990024745,0.9711772683177391,0.9973455820353904,0.9656175053595778,0.9061393656195038,0.9668066460871158,0.9295030246743896,0.9981573353451987,0.9809635975380001,0.971833574660482,0.969455341842709,0.9949326832680699,0.9727518916583912,0.9663052910044989,0.9663945720561476,0.9727116471321499,0.9708005528338552,0.9665655453883599,0.9632559011259251,0.9894411708582584,0.9889845925723804,0.9970552398744044,0.9898728872476479,0.973070452255084,0.9547980273848351,0.8841146236806707,0.9467897841300883,0.852941306421705,0.42005436482350067
0.71372615085956,0.9209940862571001,0.8925482726332803,0.9762887163073187,0.9514276142564919,0.9392469158726,0.8899527981656915,0.9027623403420502,0.8983418700797439,0.9306347995448152,0.9241405165159837,0.8887393218086412,0.9637164669015893,0.9347585898874011,0.956084857004859,0.9123507050207759,0.841597426435122,0.9884768694165289,0.9725248254438693,0.9897207787399164,0.9816217222142524,0.9211186367080196,0.8738281766322377,0.9921968274166169,0.9252921020563636,0.8704562386088329,0.9416131100338216,0.9107980711639266,0.8900787712077158,0.8723705291683148,0.8136594795389326,0.590528310258569
0.7418622084613975,0.9462433927186777,0.8722294571426492,0.9694290826020431,0.9466891515746091,0.9313722645197431,0.9875257659020009,0.9041370072543279,0.9901828445217884,0.9430751214691806,0.966494928196797,0.9206247758286107,0.9667711048273526,0.9444980342314125,0.9729797300053843,0.9238171181924084,0.8747742786814365,0.9382523054797969,0.8909239256628858,0.9160134293563673,0.9641799329840255,0.9243060573757094,0.9824309857486914,0.9626628504830914,0.9101009704322309,0.9701515282947387,0.9433437017375049,0.9562010042967978,0.8760979024949924,0.9766236185651939,0.8193578409057799,0.5271360961011602
0.9961047140958126,0.9864495831881452,0.9077372440637448,0.9869094329763904,0.9548555432055591,0.9853008202038478,0.9941675302682266,0.9073366273783788,0.9935669192626841,0.9538788108354551,0.9990774139757411,0.9472537873958492,0.958202525544812,0.9756945952245444,0.9787584064860082,0.9660019804324883,0.9358099108696918,0.9741066357788062,0.9704956412723474,0.9733445575629802,0.966582412798005,0.9777486409826139,0.9958091153731893,0.9970156114535607,0.9646022176121835,0.9873261442318899,0.9516846076311212,0.9795420721777126,0.8736231288336538,0.9694353222028869,1.05380321729233,0.06547390175261703
0.836193423927937,0.9925105867459049,0.974654284885555,0.9952977121320568,0.9637611083033832,0.9940852956644342,0.9922723220621489,0.9293190096868736,0.9883294369473071,0.9448712014057866,0.9997184368462035,0.9283830576174196,0.9820460660637496,0.9579505840016704,0.9940470402989647,0.941382297123648,0.9058127124515842,0.9622523600433971,0.8943779560973032,0.9873992122082713,0.9812768779160596,0.9760125562523059,0.9972111560562038,0.9984406054489813,0.990262115802065,0.9951441203475918,0.949983187190809,0.9638335784108961,0.8865908935912017,0.9885994213131938,0.8830456135946052,0.34763274744634154
0.9187978181786652,0.9959895379378745,0.9288664346060098,0.9884391370892204,0.9732478082632222,0.9985453476234043,0.9869452182625582,0.9167151890809155,0.9574171244311387,0.9769534015705894,0.9962185427491853,0.9297526485249505,0.9791545731582425,0.9429504291002424,0.9954589150531532,0.9237866541773444,0.9662301865529261,0.9909953473635295,0.9821063865486465,0.9776889755536473,0.9819086844648209,0.9455610008233016,0.9883147998540592,0.9737826057660135,0.975623249660376,0.9959285084877629,0.9635537644527219,0.98992679975458,0.891620931956464,0.9916118857178233,0.9613726616787678,0.19838541281022692
0.9535615154305522,0.9871460888926734,0.9748471971350383,0.9789039796614155,0.9450843124335849,0.9777253451662308,0.9992380444042329,0.9159270979555031,0.9919135546586135,0.9851163848867487,0.971991465645703,0.9550261049630673,0.9164033781124523,0.9789798446225361,0.9781799218957319,0.9980968717103967,0.9063910714893076,0.9924871459654699,0.8995679841719478,0.8959849758441712,0.9642110495118074,0.9731374454540483,0.9654519021901669,0.9984046163089845,0.9736010621072246,0.9777241737366105,0.9709127710352766,0.9529741276568046,0.8781974920705329,0.9656746153722805,1.025685123623225,0.1628440444824616
0.7983252323629211,0.987548490946126,0.928804014663946,0.9971593569840738,0.9705245224696013,0.9950838563181396,0.9647747932556208,0.900122543849208,0.9498666238352917,0.950876685208773,0.9995055200832615,0.9785742884596129,0.9114124962542358,0.9706962183244414,0.9729444186319803,0.9488285448602733,0.9338603992342907,0.9918462453210397,0.9032431820797729,0.9121413757039089,0.9778444289608808,0.9234476116785689,0.9831874169035898,0.9566502266796731,0.9938117104633827,0.9117555561801478,0.9660066184104492,0.9489270366024086,0.8837678903777427,0.9949270070743,0.8545869796167916,0.4189385706265586
