x1,x2,p1,p2
1.733366,1.758481,24.387253,21.178343
1.027287,1.0351591,8.507492,31.50241
2.9562726,2.9758792,70.38162,8.273887
2.3839805,2.3360853,44.56263,13.939999
1.3605487,1.3330635,14.512604,26.692028
3.2166455,3.0,77.38724,7.180353
1.2724663,1.2727089,12.955833,27.787209
2.275672,2.324039,42.31936,14.582731
2.816296,2.7665858,62.342083,9.756701
2.0467336,2.0912745,34.25019,17.182467
1.8627287,1.8847836,28.08867,19.547045
3.572596,3.0,87.05377,6.0374823
2.7319915,2.792324,61.043404,10.017695
1.7352611,1.7142757,23.799488,21.454504
2.4985514,2.5146992,50.265884,12.433966
2.1006212,2.071189,34.80973,16.984331
1.5685533,1.5431876,19.36715,23.724377
1.0852603,1.1312772,9.830312,30.292202
0.12091899,0.13923092,0.1360266,47.432507
0.82821774,0.78913206,5.2346964,35.135178
1.420599,1.4111636,16.037937,25.69186
3.3034654,3.0,79.651535,6.87823
1.6197197,1.6167314,20.94925,22.8728
2.0870748,2.0310838,33.92473,17.299597
2.49093,2.5060701,49.940483,12.515118
2.1304934,2.1572695,36.771255,16.315186
2.8374865,2.8003232,63.57256,9.515042
0.122361965,0.10969521,0.10802196,47.70643
2.560254,2.5346909,51.918236,12.030109
2.0464976,1.991602,32.618523,17.773636
2.2491,2.2573771,40.61681,15.089432
1.7821324,1.8246293,26.021072,20.437653
0.99639,1.0643889,8.502867,31.51793
0.9532613,0.89194775,6.817112,33.252186
1.750841,1.7846597,25.00182,20.895447
2.3366742,2.4133837,45.13787,13.783888
2.3691192,2.3068278,43.73672,14.174711
1.8082697,1.8541199,26.8304,20.083706
1.4027759,1.3418499,15.073366,26.322086
1.6570636,1.69817,22.518564,22.077305
4.449039,3.0,115.17579,4.303558
1.4929345,1.4371575,17.177101,24.993355
1.9182793,1.9519445,29.95953,18.787647
0.36113912,0.38353384,1.1100786,42.830788
1.818142,1.7710106,25.768476,20.550594
1.1528431,1.1435606,10.547112,29.67274
2.558473,2.5089111,51.36168,12.166577
0.94156533,0.87996054,6.643503,33.445618
2.0781617,2.1236112,35.313923,16.810751
3.2568474,3.0,78.42822,7.038581
1.453981,1.4425759,16.780346,25.229517
0.14103442,0.13858667,0.1563879,47.242886
1.8366624,1.8900205,27.782024,19.678679
1.7189939,1.6795491,23.103302,21.790394
1.1139549,1.111458,9.904938,30.222107
1.5753359,1.5947084,20.099113,23.324333
0.8153115,0.8226409,5.3658834,34.961945
1.8576308,1.8030467,26.80708,20.094995
0.8487105,0.79635954,5.417992,34.903797
1.4611735,1.4442707,16.883785,25.166504
0.9531853,0.92626685,7.06613,32.972015
0.743444,0.7398872,4.400568,36.26683
0.20878252,0.19379734,0.3245902,46.05535
1.623304,1.6849576,21.896793,22.391582
2.8333204,2.848646,64.56995,9.3228245
0.48683563,0.47533816,1.8518212,40.84122
0.21573517,0.23207322,0.40159857,45.62232
0.45168746,0.41990283,1.5213598,41.664436
1.950193,1.9117231,29.831753,18.838776
2.0560126,2.094007,34.44821,17.111858
2.1137297,2.1400416,36.19053,16.509918
0.8952953,0.9148606,6.5540943,33.536964
1.9877576,1.9778136,31.451708,18.207214
2.7144322,2.6538808,57.644905,10.728096
2.0197644,2.0265772,32.745853,17.723047
2.8681352,2.9036324,66.62912,8.939605
3.123447,3.0,75.02368,7.5214515
0.26011008,0.24724847,0.51515627,45.055206
2.3462856,2.354302,44.191174,14.041918
0.46384603,0.41471547,1.5485682,41.601524
2.9345045,2.9418018,69.06206,8.502451
1.9302715,1.8988476,29.32628,19.040379
2.5987785,2.5563593,53.154488,11.737245
3.8714652,3.0,95.95297,5.273591
0.31300366,0.28088722,0.70747566,44.23796
0.7635181,0.7790227,4.759345,35.764427
2.9942815,3.0,71.862885,8.022907
4.072463,3.0,102.33982,4.860325
1.9044483,1.9553537,29.801327,18.85231
1.6960024,1.6203475,22.007801,22.338451
2.2353442,2.2647946,40.504234,15.12467
0.22439358,0.24299015,0.43758675,45.435562
0.6403625,0.6286919,3.2212706,38.114777
1.8379184,1.84735,27.162584,19.937962
1.1256819,1.1177919,10.066473,30.08188
0.019387621,0.004647471,0.0015899155,49.760048
2.2273788,2.2566109,40.214035,15.213612
0.18258744,0.19660118,0.2879608,46.280098
2.9443278,2.904372,68.41777,8.617445
1.7971076,1.7568593,25.2646,20.776482
1.2844553,1.2934849,13.291715,27.543526
1.8802546,1.9549899,29.42937,19.004896
2.685633,2.658887,57.129215,10.837105
2.4037256,2.4470396,47.0636,13.258247
0.5125833,0.5456636,2.2419615,39.97802
3.9662707,3.0,98.92522,5.0685964
0.92505,0.93394303,6.9118686,33.13804
1.8451178,1.8658959,27.54411,19.77589
1.3610437,1.2974907,14.143688,26.95058
1.2237129,1.2044677,11.792863,28.666409
3.9210472,3.0,97.49844,5.1641393
1.2614819,1.3134534,13.2659855,27.567144
1.6063236,1.6015103,20.580444,23.06677
1.0528159,1.1138116,9.39599,30.682724
0.7754721,0.7942729,4.9289055,35.534775
1.7113833,1.7296356,23.681889,21.510283
0.41691065,0.45659456,1.5291723,41.64724
1.1482843,1.1679698,10.730842,29.520168
3.6521502,3.0,89.3528,5.816699
0.7205343,0.75446415,4.3535433,36.3384
2.955908,2.9438725,69.61511,8.4059725
1.619886,1.6323369,21.154217,22.766327
1.740705,1.6810994,23.424597,21.638105
1.8129985,1.8444328,26.755585,20.114582
2.1937308,2.1392822,37.555935,16.058853
0.20022729,0.19219452,0.30811882,46.152813
3.7981343,3.0,93.70329,5.444481
2.592104,2.5375128,52.631897,11.861807
2.4617472,2.4521446,48.29285,12.934295
2.3165307,2.281907,42.293655,14.589037
2.9907947,2.923069,69.95674,8.350549
0.9655607,1.0017377,7.743143,32.262802
1.9601939,1.9565068,30.681116,18.503273
2.7028582,2.7336836,59.113873,10.41305
2.724729,2.6840277,58.51261,10.540586
2.57779,2.5608172,52.811146,11.816713
1.8818444,1.895813,28.541782,19.358871
2.2344632,2.2899394,40.946594,14.992622
2.47363,2.5428853,50.340443,12.419958
1.2732188,1.2570063,12.804604,27.898903
1.8870167,1.8464477,27.880804,19.635555
0.6468057,0.6856872,3.5540981,37.5636
1.9367298,1.9061818,29.537806,18.955334
2.3890476,2.3131444,44.232742,14.036265
2.16918,2.2013803,38.205666,15.845815
0.85991204,0.85995966,5.9159174,34.280266
0.5999559,0.5785515,2.7786756,38.9096
3.8215396,3.0,94.41666,5.3887687
2.881969,2.8785996,66.368324,8.986395
1.22892,1.2113354,11.910312,28.575024
0.43051428,0.45413223,1.5663145,41.545113
1.8067653,1.861022,26.911217,20.04993
1.7460557,1.8036406,25.207321,20.804867
2.6507325,2.6710987,56.644608,10.942839
2.3727221,2.345359,44.52208,13.949707
0.34550488,0.3370754,0.9319738,43.407192
2.2694893,2.2194445,40.30606,15.187178
2.4794683,2.4859684,49.311207,12.673435
1.9494457,1.8767786,29.290546,19.060394
4.2441716,3.0,108.05197,4.5712767
0.6100729,0.674994,3.3112235,37.977135
1.0052295,0.9630398,7.751728,32.255238
0.25820425,0.22672416,0.47229314,45.268787
2.81543,2.8381228,63.926346,9.446059
0.2172696,0.18822603,0.33054048,46.02768
1.1202966,1.149898,10.30932,29.875385
2.7938414,2.7260964,60.948605,10.037773
0.49936563,0.44283178,1.7818642,41.02349
1.7563428,1.6746128,23.55627,21.579512
2.0892913,2.1011152,35.119293,16.87576
1.0896436,1.1152029,9.724003,30.382536
0.1691038,0.1458285,0.1994482,46.90054
6.6837897e-06,0.007959649,0.00025342422,49.9204
0.72810185,0.7272118,4.235877,36.505833
2.1503856,2.165121,37.24763,16.156841
1.8622736,1.8930645,28.207024,19.498375
2.1132119,2.1060128,35.603817,16.708708
3.000502,3.0,72.012054,7.9979916
2.5417855,2.5048578,50.93994,12.268553
2.7670364,2.783953,61.62754,9.896991
1.5783671,1.5777586,19.922258,23.419308
1.6679466,1.6598492,22.14858,22.259188
2.2952993,2.2278996,40.927742,14.999947
1.3595142,1.3092939,14.250118,26.87445
1.0003357,1.0357816,8.29406,31.712341
2.0488148,2.0685172,33.90562,17.303085
2.2423344,2.2896857,41.082893,14.950523
0.37280664,0.4022513,1.2031636,42.550213
0.33580685,0.32499197,0.8735441,43.610397
0.97861665,0.952122,7.4569073,32.556843
1.4882131,1.5041487,17.908966,24.553623
1.3265835,1.3442634,14.267471,26.858398
1.325899,1.263706,13.419844,27.458912
1.3039576,1.2924603,13.483036,27.40658
2.301304,2.2526476,41.48169,14.830904
1.9698741,1.9687203,31.025055,18.37032
2.709604,2.670695,57.898262,10.671576
2.2070348,2.1690283,38.302746,15.815055
1.7742138,1.7558393,24.923225,20.930275
0.3835221,0.3757575,1.1531315,42.695488
2.3298023,2.3168857,43.183754,14.329058
2.3708007,2.3536866,44.642147,13.915664
0.8571098,0.8780012,6.0220933,34.15441
2.3197203,2.3027825,42.735638,14.458881
2.0030937,2.0452206,32.781246,17.71217
1.8288318,1.8060101,26.425194,20.25788
1.6944615,1.6949333,22.975994,21.850052
3.58889,3.0,87.52052,5.991231
0.7248214,0.68144476,3.9589322,36.92707
2.989552,3.0,71.74968,8.041901
1.0890689,1.0976322,9.56347,30.523857
0.32947582,0.34391588,0.9073298,43.492912
4.3771067,3.0,112.63625,4.387996
0.54787564,0.56247073,2.466164,39.513077
2.7956443,2.8051417,62.737785,9.676587
2.9449303,2.9472682,69.43602,8.437019
0.083147295,0.11050385,0.07649829,48.08261
1.2454895,1.2247527,12.205052,28.348843
0.6593915,0.670392,3.5368903,37.586388
2.2663486,2.2033012,39.963486,15.294374
0.8072754,0.7970969,5.148228,35.24334
2.7851415,2.7402492,61.06391,10.012072
1.2646991,1.2623078,12.771539,27.922817
2.6796265,2.7261748,58.449707,10.554415
2.0204194,2.0747695,33.54705,17.434875
1.5917988,1.5482463,19.72356,23.530437
2.941023,2.9436872,69.25964,8.467808
1.377266,1.3389772,14.758887,26.527288
0.34390944,0.31076613,0.8593972,43.66809
0.2892434,0.28371465,0.656623,44.434578
1.6253085,1.5922903,20.708065,23.001026
2.8318884,2.796442,63.35872,9.5563755
1.6704712,1.7166691,22.949707,21.866024
0.1457661,0.07224718,0.105869636,47.846336
2.680773,2.707911,58.077305,10.632486
0.9724543,1.0275445,8.00606,32.00153
2.5537453,2.6401503,53.968033,11.553053
0.1470756,0.13592365,0.16042587,47.210114
1.7227483,1.6970468,23.391317,21.64988
2.1826262,2.1383398,37.345417,16.126694
0.0,0.0,0.0,50.0
2.1232555,2.1472945,36.47635,16.413588
4.7400165,3.0,125.871025,4.0675917
1.4124204,1.4443035,16.323776,25.513706
3.654223,3.0,89.41338,5.8111157
1.7039511,1.6812819,22.920633,21.877827
1.7704394,1.837594,26.04483,20.430874
1.1995906,1.1227272,10.798136,29.476357
2.7978442,2.7297463,61.11779,10.003542
1.4253551,1.3782767,15.725136,25.894966
0.9002929,0.9425595,6.7957826,33.270424
0.43999958,0.41894135,1.4764459,41.7797
0.96128064,0.99448043,7.6522074,32.35544
2.7147856,2.6780243,58.1675,10.613776
3.8281078,3.0,94.61764,5.373331
1.578851,1.5161091,19.165428,23.841759
0.9555562,0.9768566,7.469346,32.543205
3.2795157,3.0,79.02089,6.960066
1.4623197,1.4995289,17.547863,24.768478
0.9626606,0.9882943,7.6137643,32.39389
1.3916744,1.3832765,15.4008465,26.100702
1.9406865,2.0144742,31.29748,18.272762
2.2165709,2.1590657,38.299004,15.818386
1.4222155,1.3902168,15.821598,25.831078
2.6428177,2.6828685,56.729076,10.925407
0.27166307,0.27725795,0.6026912,44.66146
1.4992906,1.475108,17.695263,24.67983
2.6868083,2.6397896,56.749714,10.92145
2.5751283,2.545812,52.449776,11.903042
2.237613,2.2375903,40.054886,15.261689
1.9982036,2.0340548,32.520786,17.807611
1.4039648,1.3741394,15.437505,26.078335
0.10432288,0.08055531,0.06948969,48.168587
2.8533952,2.929801,66.90239,8.893637
0.77803457,0.78754735,4.9022746,35.569748
1.3155334,1.3106956,13.794205,27.18626
1.3984662,1.352204,15.136654,26.277462
0.26296496,0.25322062,0.533085,44.971413
0.15063474,0.10976857,0.13895985,47.43071
2.620073,2.6143725,54.798904,11.35527
1.1004347,1.0420738,9.187498,30.871788
0.3963384,0.3465303,1.1086695,42.84848
2.1491127,2.1232076,36.506783,16.403492
2.4451783,2.4711113,48.34115,12.922392
2.704542,2.6794732,57.976494,10.653973
2.4473712,2.4163318,47.31314,13.191256
2.7479773,2.738678,60.206947,10.1851845
1.5686902,1.6148429,20.274025,23.233175
0.20191549,0.17383881,0.28395918,46.313454
2.3720133,2.3853774,45.265892,13.742565
1.8552129,1.78142,26.461088,20.248943
2.3354595,2.3168828,43.28927,14.298894
2.6931114,2.6571357,57.252876,10.810748
1.1428362,1.1710443,10.709679,29.538614
2.2790694,2.2524729,41.071167,14.952369
1.4103031,1.462963,16.516863,25.396553
3.7616353,3.0,92.5996,5.5335474
1.7407804,1.7426012,24.2679,21.23316
0.9579265,0.96597433,7.402919,32.611717
1.7959199,1.8291228,26.284073,20.320591
0.69320965,0.7375044,4.09781,36.717308
1.8109369,1.7410727,25.243305,20.79073
3.5975964,3.0,87.7708,5.966736
1.9206773,1.9379563,29.778706,18.858341
1.7518523,1.7022232,23.8662,21.425795
0.8938863,0.91493034,6.5445213,33.547962
1.3055273,1.2905596,13.479783,27.409077
1.6593089,1.6659696,22.115044,22.275976
1.6122799,1.6245667,20.954655,22.870197
1.4422607,1.4482775,16.710495,25.272242
0.74505687,0.8115618,4.854969,35.647556
1.0318556,1.111161,9.1976185,30.86924
2.984044,2.981217,71.16869,8.139564
1.3426138,1.3251461,14.234495,26.881025
2.8600872,2.840678,64.9982,9.241899
3.1213243,3.0,74.97066,7.5294223
1.3584988,1.3389724,14.553465,26.663652
0.961549,1.000994,7.7062616,32.301136
0.6102094,0.553211,2.7135916,39.04419
1.4193671,1.3902026,15.789065,25.85157
2.0567324,2.13603,35.17109,16.865149
0.35611048,0.34856588,0.9932514,43.201546
1.1387763,1.1699618,10.662489,29.57824
1.1345161,1.1165341,10.135101,30.023272
1.1667432,1.1080136,10.355935,29.841415
4.0495176,3.0,101.594376,4.9034166
2.3244536,2.336113,43.44203,14.254843
2.888817,2.854153,65.96581,9.061752
3.1238194,3.0,75.03299,7.520054
1.1600207,1.1636745,10.799145,29.462835
3.0193362,3.0,72.46556,7.923029
0.7841736,0.77038205,4.833667,35.662865
1.4154212,1.4159199,16.032986,25.694836
0.5669131,0.60291606,2.739593,38.986603
2.478885,2.4422786,48.438385,12.897961
1.3804387,1.3462162,14.871635,26.451359
0.8006171,0.86047125,5.5255938,34.770515
2.377519,2.408242,45.808903,13.594617
2.0682878,2.0737615,34.313206,17.157808
1.4724126,1.4877868,17.526033,24.779514
2.1164312,2.0837939,35.28591,16.819227
2.9307632,2.8926878,67.828064,8.722506
1.095207,1.0677694,9.3584385,30.709846
1.5419573,1.5574949,19.21369,23.808899
1.9754796,1.9730142,31.18122,18.310366
0.53568786,0.51871514,2.2241077,40.012
0.8764966,0.8769204,6.148943,34.003067
1.8360162,1.7580584,25.8469,20.520977
0.94257104,1.015776,7.6809645,32.33677
1.6114262,1.594557,20.557226,23.079473
1.8931031,1.9219223,29.1105,19.12737
2.6217117,2.5957773,54.44573,11.4365425
1.3036277,1.2437726,12.985662,27.772413
2.4880512,2.5465136,50.70052,12.329483
1.5615858,1.5544653,19.419651,23.6944
3.4375548,3.0,83.267136,6.4412346
1.6577675,1.7094876,22.682163,21.99799
1.0920553,1.1088406,9.68845,30.413155
2.1600394,2.138678,36.95886,16.25254
2.6291554,2.6139634,54.98105,11.314075
2.0003495,1.9781008,31.657124,18.129778
0.38283455,0.3836477,1.1749914,42.628925
2.108749,2.1818693,36.829502,16.301193
0.49318337,0.46927667,1.8538017,40.838852
2.2207072,2.1433673,38.102257,15.884819
3.0313258,2.9641252,71.8999,8.020464
2.111603,2.1210828,35.831436,16.631
3.0368893,3.0,72.890785,7.8538036
2.5118554,2.5591686,51.435043,12.148521
0.65055466,0.6558671,3.413532,37.789165
0.61015505,0.64845747,3.171145,38.20666
2.025734,2.1023884,34.09454,17.242413
1.0938257,1.0785166,9.438611,30.63623
2.4279792,2.4682488,47.94934,13.025055
0.4967274,0.45947483,1.8314209,40.89583
2.745903,2.6814256,58.920105,10.45674
1.3870257,1.410724,15.6559305,25.936483
1.6955724,1.6681741,22.631083,22.020306
1.7442143,1.7586915,24.541119,21.10622
2.3721354,2.3935297,45.42404,13.69936
2.9869814,3.0,71.68823,8.052244
3.9647787,3.0,98.877884,5.071683
0.9139956,0.882923,6.4597645,33.645752
1.8477314e-05,0.013549222,0.00073432695,49.864506
2.5865848,2.553925,52.851814,11.807856
1.0558589,1.1054598,9.347517,30.723694
2.8362355,2.8245032,64.0882,9.414663
2.4082203,2.4314222,46.845356,13.314914
2.8953247,2.7958038,64.7977,9.288139
0.568369,0.625647,2.85791,38.77432
1.8686045,1.8949698,28.330376,19.446848
4.460382,3.0,115.58003,4.291188
0.91118705,0.9139384,6.662181,33.414288
1.5027134,1.5456132,18.588272,24.163801
1.0253402,1.0014988,8.21729,31.785934
1.0679935,1.0803733,9.231266,30.824148
3.0116973,3.0,72.28128,7.9533477
